2.283375969500604242e+03
2.144497081712419373e+00
1.014346821782647901e+00
8.355514304030429162e-01
8.943370982806418956e-01
8.481207336263401064e-01
8.346441418063754725e-01
1.033040705931861369e+00
9.103666862614796518e-01
8.504196970795980803e-01
6.980377396276391533e-01
7.793830969661402763e-01
8.848695642911768022e-01
7.066266483115545283e-01
6.432903458241625572e-01
8.028331548531956185e-01
6.055763038640360474e-01
5.985405949854469831e-01
1.052255505597679885e+00
5.571480761494541634e-01
6.296291498847108592e-01
8.397260778080118948e-01
7.723714420267819847e-01
5.142179260789935258e-01
7.983166769840228660e-01
7.580989144208871711e-01
8.832329086063289703e-01
5.832879910597003059e-01
5.018228162303018935e-01
7.161344262181105202e-01
5.129008926529843304e-01
5.611432453941204157e-01
4.472971114319423402e-01
7.038921155048053491e-01
6.209556284779641500e-01
5.172012858066356022e-01
6.245286093622719470e-01
6.865674798813795610e-01
5.100390460191244202e-01
5.030660880578918803e-01
5.997386394542829624e-01
5.410778970730073523e-01
4.463096791623560322e-01
5.191903778860377239e-01
4.780851296444273424e-01
4.466996381019974760e-01
5.856733608658205581e-01
5.788155957526238682e-01
7.996824353058227253e-01
6.859244534889170630e-01
4.704116879658256090e-01
5.618684401104026005e-01
4.662664658130231121e-01
4.911057605046881269e-01
5.675604088241461564e-01
4.573819743230687074e-01
4.354179646019042949e-01
4.330640321764540057e-01
4.731501425385311599e-01
4.297444964475790052e-01
3.887583812444251885e-01
4.976585955368356684e-01
5.391021869544849743e-01
3.362600097134530452e-01
6.351124888208810049e-01
5.416606312177495441e-01
3.872133214947827695e-01
4.899819336878204479e-01
4.477366667935897548e-01
4.451467986728580017e-01
3.586685046380416186e-01
3.184998969467540131e-01
4.294605225835876339e-01
5.241212913150273822e-01
3.811194088358314525e-01
4.065936918838178871e-01
4.202430634399070275e-01
3.983519077749887449e-01
3.834120666261862653e-01
4.051744870106887553e-01
4.213137976376654104e-01
4.016473591559687750e-01
4.493129326307409022e-01
3.577589042481311155e-01
4.889097716065186616e-01
3.689019855421727945e-01
3.707030951816656650e-01
3.186483587296242703e-01
3.846260059574406753e-01
4.607423009141113912e-01
4.127307309530780510e-01
3.502804116004617496e-01
3.737988717962399399e-01
4.452840155222475005e-01
3.803205091838934293e-01
3.682045902582822272e-01
8.686298253166432337e-01
3.206265143465595879e-01
3.531675173635102638e-01
3.545098048262502188e-01
